name,brandName,ratingScore,description,price
"Acer spin 3 / i5 / 10th gen / 8GB / 256ssd /14.0"" FHD Touch",Acerco,0,"['10th Gen Intel Core i5-1035G1 Processor at 1.0GHz', '256 GB SSD, 8GB RAM', 'Touchscreen 14"" Widescreen IPS LED-backlit FHD (1920 x 1080) Display', 'model SP314-54N-58Q7', 'Bonus Acer Protective Sleeve and Rechargeable Stylus', 'Backlit Keyboard', 'Fingerprint Reader', 'Brand New Laptop']",102000.00
Modern 15 A11MU with Intel 11th Generation Tiger lake Core i5-1155G7,MSI,0,"['Display: 15.6"" Thin Bezel Full HD (1920 x 1080) IPS level 60Hz 45%NTSC Display', 'Processor: 11th Gen Intel Tiger Lake Core i5-1155G7 Quad Core (2.5GHz-4.5GHz, 8MB Intel Smart Cache, 28W)  Graphics Card: Intel Iris Xe', 'RAM: 8GB\xa0DDR4 3200MHz  Hard Drive: 512 GB', 'Brand New Laptop']",118000.00
"HP Pavilion x360 Convertible 14-dy0106TU 498Y7PA  i7-1165G7 , 8 GB RAM/ 512 GB SSD",HP,0,[],155000.00
"Acer Aspire 5 Intel Core i5 11th Gen / 8GB RAM / 128 NVMe SSD + 1TB HDD / Iris Xe Graphics / Windows 10 Home / 15.6"" HD Laptop",Acer,0,"['11th Generation Intel&reg; Core i5-1135G7 processor', 'Intel&reg; Iris&reg; Xe Graphics', '8GB of DDR4 memory, upgradable up to 20 GB of DDR4 system memory using single soDIMM module', '128GB SSD for fast performance.', 'IPS (In-Plane Switching) technology, 15.6&quot; HD , high-brightness Acer ComfyView&trade; LED-backlit TFT LCD', 'One year warranty against manufacturing defects.']",72999.00
"Dell Inspiron 14 5425 14"" Laptop Computer - FHD+ (1920 x 1200) Display, AMD Ryzen7 5825U, 8GB DDR4 RAM, 512GB SSD, AMD Radeon Graphics, USB-C, HDMI, Bluetooth 5.2, Wi-Fi 6, Windows 11 Pro",Dell,0,"['Dell Inspiron 14 5425 14&quot; Laptop Computer - FHD+ (1920 x 1200) Display, AMD Ryzen7 5825U, 8GB DDR4 RAM, 512GB SSD, AMD Radeon Graphics, USB-C, HDMI, Bluetooth 5.2, Wi-Fi 6, Windows 11 Pro', 'BrandDellSeriesInspiron 14 5425Screen Size14 InchesColorPebble GreenHard Disk Size512 GBCPU ModelAMD Ryzen 7Ram Memory Installed Size8 GBOperating SystemWindows 11 ProCard DescriptionAMD Radeon GraphicsGraphics CoprocessorAMD Radeon R7']",150000.00
"Victus by HP 16-e0011wm Ryzen 5 5600H I 8GB DDR4 RAM I 256GB SSD I 4GB Dedicated Graphics 16.1"" FHD Display Gaming Laptop",HP,0,"['AMD Ryzen&trade; 5 5600H (up to 4.2 GHz max boost clock, 16 MB L3 cache, 6 cores, 12 threads)', '8 GB DDR4-3200 MHz RAM (2 x 4 GB)', '256 GB PCIe&reg; NVMe&trade; TLC M.2 SSD', 'Windows 10 Home 64-bit ', '16.1&quot; diagonal, FHD (1920 x 1080), IPS, micro-edge, anti-glare, 250 nits, 45% NTSC', 'Realtek Wi-Fi CERTIFIED 6&trade; (2x2) and Bluetooth&reg; 5.2 combo (Supporting Gigabit data rate)', 'HP Wide Vision 720p HD camera with integrated dual array digital microphones', 'Audio by B&amp;O; Dual speakers; HP Audio Boost', 'One Year Warranty against manufacturing defects.']",95000.00
"Victus by HP Laptop 16-d0158TX 4B6G8PA  i7-11800H , 16 GB RAM",HP,0,[],230000.00
HP 14 AMD Ryzen 3 Processor  4 GB RAM  256 GB SSD 14 inch Display,HP,0,[],49400
Modern 15 A11MU with Intel 11th Generation Tiger lake Core i7-1195G7,MSI,0,"['15.6"" Full HD (1920x1080) 60Hz Display; Wi-Fi 6 AX201 Wifi, Bluetooth 5.1, 720p HD Webcam, Backlit Keyboard', '【Powerful Performance with Intel Core i7-1195G7 Quad Core】 11th Gen Intel Core i7-1195G7 2.80GHz Processor (upto 4.7 GHz, 12MB Cache, 4-Cores) ; Intel Iris Xe Integrated Graphics', '【High Speed and Multitasking】 8GB DDR4 SODIMM; 65W Power Supply, 3-Cell 52WHr Battery; Carbon Gray Color', 'Brand New Laptop']",132000.00
Dynabook Portege X40-J-i5-1135G7 16GB RAM 256GB SSD 14″ Full HD Windows 10 Pro Laptop,Dynabook,0,[],87990.00
Dell Inspiron 3511 i5 | 11th Gen | 8GB RAM | 512GB SSD | Nvidia MX350 Graphic | 15.’’6 FHD,Dell,0,"['Brand new factory-sealed Dell Inspiron 3511 with 11th Generation Intel Core i5-1135G7 Processor, NVIDIA GeForce MX350 with 2GB GDDR5 graphics memory, 8GB DDR4 RAM (Expandable up to 16GB), 512GB SSD Storage (Additional HDD slot available for storage expansion), 15.6-inch IPS display with Full-HD (1920 x 1080 pixels) resolution, 42-WattHour battery, 1.85KG Weight, 0.74-inch thickness, Dual speakers tuned with Waves MaxxAudio']",90000.00
Acer Extensa 215 i5 11th Gen 8GB RAM 256GB SSD 15.6″ FHD Laptop,Acer,2,"['CPU : i5 11th Gen', 'RAM : 8GB DDR 4', 'HDD : 256GB SSD', 'Screen :15.6-inch Full HD (1920 x 1080)', 'Graphic : Intel® Iris Xe Graphics']",64990.00
"Asus ROG Strix G15 2022 G513RM Ryzen 9 6900HS / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" FHD 300Hz display",No Brand,0,[],264000.00
Katana GF66 11UD,MSI,0,"['Katana GF66 11UD (GeForce® RTX 3050Ti ,GDDR6 4GB)', 'Intel 11th Generation Core i7-11800H \xa02.3GHz~4.6GHz. 8core', '16 thread', '24MB Cache', '16GB 3200MHz RAM', 'NVME SSD 512GB', 'Intel Wi-FI 6 AX201 (2*2 ax)+BT 5.1', '15.6"" FHD (1920*1080)', '144Hz 45%NTSC IPS-Level', 'Steel Series Keyboard', '3 Cell 53.5Whr Battery', 'Windows 10, Free Stealth Trooper Backpack Gaming Bag', 'Brand New Laptop']",205000.00
"Acer Aspire 5 Intel Core i5 11th Generation 15.6 inches Business Laptop (8GB/256GB SSD/Windows 10/Iris Xe Graphics), 1.65kg, Black",Acer,0,"['11th Generation Intel&reg; Core i5-1135G7 processor', 'Windows 10 64-bit operating system', 'Intel&reg; Iris&reg; Xe Graphics', '8 GB of DDR4 memory, upgradable up to 20 GB of DDR4 system memory using single soDIMM module', 'Supports up to 1 TB SSD, PCIe Gen3 8 Gb/s up to 4 lanes, NVMe', '256GB SSD inbulit &amp; one sata slot available for extra expansion.', 'One Year warranty against manufacturing defects.']",69999.00
"Dell Inspiron 15- 5510/ i7- 11,390H/ 16Gb ram / 512 gb SSD/ Nvidia MX -450/ 2Gb graphics / win 11/ 15.6 inch FHD/Touch Display/ Finger print reader.",Dell,0,"['Dell Inspiron 15- 5510/ i7- 11,390H/ 16Gb ram / 512 gb SSD/ Nvidia MX -450/ 2Gb graphics / win 11/ 15.6 inch FHD/Touch Display/ Finger print reader.']",135000.00
"ASUS TUF F507 GAMING LAPTOP\I5-11400H\8GB RAM\512GB SSD\RTX 3050 4GB GRAPHICS\15.6"" FHD DISPLAY",ASUS,0,"['NVIDIA GeForce RTX 3050 4GB DDR6 Intel Core i5-11260H Processor 15.6"" Full HD 1920 1080 IPS-Type Display 512GB PCIe NVMe M.2 SSD 8GB DDR4 RAM Windows 10 Home Durable MIL-STD-810H military standard construction Self cleaning dual fans with anti-dust technology to extend system longevity RGB backlit keyboard rated for 20-million keystroke durability Wi-Fi 6 802.11ax Bluetooth 5.2 Graphite Black Color Easy Upgrade Designs: Easily add or replace memory and storage Bundle: Get 30 days of Xbox Game Pass for PC with purchase Active subscription required continues until cancelled game catalog varies over time. Requires Windows 10 see details at Free Upgrade to Windows 11 when available see below Upgrade rollout plan is being finalized and is scheduled to begin late in 2021 and continue into 2022']",115000.00
"Dell Inspiron 3511 Intel Core i5 11th Gen / 8GB RAM / 256GB SSD / 15.6"" FHD Touch Screen Display / Iris Xe Graphics / Windows 11",Dell,0,"['Processor: Intel i5-1135G7 (2.40 GHz up to 4.20 GHz)', 'RAM &amp; Storage: 8GB DDR4 RAM SSD : 256GB SSD Storage', 'Display: 15.6″ FHD Touch Screen Narrow Border Display', 'Ports: 2x USB 3.2 Gen1 ,1x USB 2.0, HDMI 1.4, SD Card reader, Audio jack, 1 M.2 2230/2280 slot for solid-state drive', 'WiFi &amp; BT: 802.11ac 1×1 WiFi and Bluetooth', 'One year warranty against manufacturing defects.']",77999.00
Acer Swift 3 11 Gen I5 Processor  8 GB RAM  512 GB SSD 14-inch Display,Acer,0,[],85500
"MSI Modern 15 A4SX Ryzen 5 4500U / AMD Radeon Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display",MSI,0,[],98000.00
Dell Inspiron 5410- i5 11thGen 8GBRam 256GBSSD Win.10 14'',Dell,0,[],99999.00
"Acer NItro 5 Laptop i7 10th Gen/ 16GB RAM/ 1TB NVMe SSD/ GTX 1660Ti 6GB Graphics/ 15.6"" FHD IPS 144Hz DIsplay",Acer,5,['- Intel Core i7 10th generation (10750H)- 1TB PCIe NVMe SSD- 16 GB DDR4 Memory - NVIDIA GeForce GTX 1660Ti with 6 GB GDDR6 Graphics- 15.6&quot; FHD IPS 144Hz slim bezel LCD Display- RGB KeyBoard- Free Nitro Headset (NHW80)- Free Nitro Mouse (NMW810)'],135999.00
"Lenovo IP3i / Core i3 11th Gen / 4GB RAM / 256GB SSD NVME / 15.6"" FHD / Win 11",Lenovo,5,"['Lenovo Idea Pad 3i Laptop', 'Processor: 3.0 GHz Intel Core i3-1115G4 Dual-Core', 'Display: 15.6&quot; 1920 x 1080 Display', 'Memory: 4GB DDR4 RAM', 'Internal storage: 256GB M.2 NVMe SSD', 'Graphics: Integrated Intel UHD Graphics', 'Optical Drive: None', 'Audio: 2 x 1.5 W Speakers with Dolby Audio', 'Battery life: Up to 7.3 Hours', 'Wireless: 2 x 2 802.11AC Wi-Fi with Bluetooth 5', 'Webcam: 720P and Dual Array Microphones', 'Product weight: 4.07 lbs', 'Color: Abyss Blue', 'Operating system: Windows 11 Genuine']",55999.00
"MSI GF65 10UE I5 10th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 144Hz FHD Display",MSI,0,[],180000.00
"Acer Predator Helios 300 i7 11th Gen RTX 3060 16GB RAM 1TB SSD 15.6"" QHD 165Hz Display",Acer,5,[],194890.00
"Asus ROG Zephyrus M16 GU603HE I7 11th Gen / RTX 3050TI / 16GB RAM / 512GB SSD / 16"" WQXGA Display 144Hz Display",ASUS,0,"['Brand:  Asus', 'CPU: Intel® Core™ i7-11800H Processor 2.3 GHz  (24M Cache, up to 4.6 GHz, 8 Cores)', 'Graphics: NVIDIA® GeForce RTX™ 3050 Ti Laptop GPU; With ROG Boost up to  1585MHz at 60W (75W with Dynamic Boost); 4GB GDDR6', 'Operating System: Windows 10 Pro - ASUS recommends Windows 10 Pro for  business (Free upgrade to Windows 11, when available)', 'Screen: 16-inch IPS display; WQXGA (2560 x 1600 pixels) resolution; 144Hz  refresh rate; 3ms response time; 16:10 aspect ratio; anti-glare display;  DCI-P3: 100%; Pantone Validated: Yes', 'Type: Gaming Laptop', 'RAM: 16GB (8GB DDR4 onboard + 8GB DDR4-3200 SO-DIMM); Max Capacity:  40GB', 'Storage: 512GB M.2 NVMe PCIe 4.0 SSD', 'Wireless: Wi-Fi 6(802.11ax) + Bluetooth 5.2 (Dual-band) 2*2;(*BT version  may change with OS upgrades.)', 'I/O Ports: 1x 3.5mm Combo Audio Jack; 1x HDMI 2.0b; 1x USB 3.2 Gen 2  Type-A; 1x USB 3.2 Gen 1 Type-A; 1x USB 3.2 Gen 2 Type-C support DisplayPort  / power delivery; 1x RJ45 LAN port; 1x card reader (microSD); 1x Thunderbolt™  4 support DisplayPort™ / power delivery', 'Keyboard and Touchpad: Backlit Chiclet Keyboard RGB', 'Camera:\xa0 720P HD camera', 'Audio: Smart Amp Technology; Audio by Dolby Atmos; AI mic noise-canceling;  Built-in array microphone; 2x 2W tweeter; 4x 2W woofer with Smart Amp  Technology', 'Battery: 90WHrs, 4S1P, 4-cell Li-ion', 'Power Supply: ø6.0, 240W AC Adapter, Output: 20V DC, 12A, 240W, Input:  100~240C AC 50/60Hz universal', 'Weight:\xa0 1.90 Kg (4.19 lbs)', 'Dimensions (W x D x H): 35.5 x 24.3 x 1.99 ~ 1.99 cm (13.98"" x  9.57"" x 0.78"" ~ 0.78"")', 'Security: BIOS Administrator Password and User Password Protection;  Kensington Lock; FingerPrint: YES']",255000.00
"Lenovo Ideapad 3  Ryzen 7 5700U  8Gb Ram  256Ssd  14"" Display",Lenovo,0,"['Model:Lenovo Ideapad 3 14ALC6', 'Processor:AMD RYZEN 7 5700U  2.6GHz', 'Ram:8gb', 'Storage:256gb', 'Display:14&quot;inch', 'Battery:38 Wh Lithium-Polymer, 2-cell', 'Dimension:19.9 x 324.2 x 215.7 ( = 0.78 x 12.76 x 8.49 in)', 'Power supply:65 W Adapter', 'Battery:1.41kg']",80500.00
"Evolve/Intel celeron/4GB/64GB
inbuilt/10” HD",No Brand,0,"['Intel celeron', '4GB;64GB inbuilt', 'Windows 10 Home', 'Durable', 'Brand New Laptop']",28900.00
HP NoteBook 14-CF3065TU Core i3 | 10th Gen | 4GB RAM | 128GB HDD | 14”HD Display,HP,0,[],55000.00
Laptop Acer Aspire 3 i3/11Gen/8GB/256GB SSD  15.6 inch,Acer,0,[],62000.00
"Dell Latitude 3420 I5 11th Gen / 4GB RAM / 1TB HDD / 14"" HD Display",Dell,0,"['Brand:  Dell', 'CPU: 11th Generation Intel Core i5-1135G7 (4  Core, 8M cache, base 2.4GHz, up to 4.2GHz', 'Graphics: Intel Iris Xe graphics', 'Memory: 4 GB, 1x4 GB 3200MHz DDR4 Non-ECC (Expandable)', 'Display: 14-inch IPS display; HD (1366 x 768 pixels) resolution; Anti-Glare  Non-Touch, Camera & Microphone, WLAN Capable', 'Type: Budget laptop', 'Connections: 1 USB 3.2 Gen 2x2 Type-C port with DisplayPort alt mode/Power  Delivery, 1 USB 3.2 Gen 1 port, 1 USB 3.2 Gen 1 port with PowerShare, 1 USB  2.0 port, 1 HDMI 1.4a port, 1 RJ-45 Ethernet port, 1 universal audio port, 1  power adapter port', 'Networking: Intel Dual Band Wi-Fi 6 AX201 2x2 802.11ax 160MHz + Bluetooth  5.1', 'Storage: 1TB HDD; Dedicated SSD slot available for storage expansion', 'Size: Height x width x depth Height: 0.72"" (18.35 mm) x Width:  12.85"" (326.50 mm) x Depth: 8.91"" (226.38 mm)', 'Battery: 3 Cell 40Whr ExpressCharge Capable Battery', 'Camera Webcam: HD (1280 x 720 pixels) Integrated HD Webcam, Optional IR  camera with dual array digital microphone', 'Weight1.52kg', 'Audio: 2 W Dual stereo speakers']",81000.00
"Business Series (Ultra Book) Lenovo ThinkBook 13S Ryzen 5 5000 Series/8GB RAM/256GB SSD/13.3"" IPS/Win 10 Professional",Lenovo,0,"['Operating System', 'Screen Size', 'Processor', 'Memory', 'Solid State Drive', 'Subset Features', 'Dimension']",105999.00
Modern 14 B5M with AMD Ryzen 5 5500U,MSI,0,"['Display: 14"" Thin Bezel Full HD (1920 x 1080) IPS level 60Hz 45%NTSC Display', 'Processor: AMD Ryzen 5 5500U 6 Cores (2.1GHz-4.0GHz, 8MB Cache, 15W) Graphics Card: UMA (AMD Radeon Graphics)', 'RAM: 8GB (1x 8GB) DDR4 3200MHz Hard Drive: 256GB PCIe NVMe SSD', 'OS: Microsoft Windows 10 (64-bit) Multi-language\xa0', '1 year warranty and 3 years free service', 'Brand New Laptop']",100000.00
"MSI GL65 9ScK I7 9TH GEN/ 256GB SSD/ 8GB RAM/ GTX 1650/ 15.6"" 120Hz FHD Display",MSI,0,[],150000.00
Dell Inspiron 3511 11 Gen I5 Processor / 8 GB RAM / 512 GB SSD / 2 GB Graphics / 15.6 inch Display - OTE Nepal,Dell,0,"['Dell Inspiron 3511 with&Atilde;\x82&Acirc; 11th Generation Intel Core i5-1135G7 Processor,', 'NVIDIA GeForce MX350 with 2GB GDDR5 graphics memory,', '8GB DDR4 RAM (Expandable up to 16GB),', '512GB SSD Storage (Additional HDD slotavailable for storage expansion),', '15.6-inch IPS display with Full-HD (1920 x1080 pixels) resolution,', '42-WattHour battery,', '1.85KG Weight,', '0.74-inch thickness,', 'Dual speakers tuned with Waves Maxx Audio,', 'Comes with 1-year warranty.']",81000.00
"Asus Zephyrus G14 2021 GA401QM Ryzen 9 5900HS / RTX 3060 / 16GB RAM / 1TB SSD / 14"" FHD 144Hz Display",ASUS,0,"['Brand:  Asus', 'CPU: AMD Ryzen 9 5900HS Processor 3.1 GHz (16M  Cache, up to 4.5 GHz)', 'Graphics: NVIDIA GeForce RTX™ 3060 Laptop GPU; With ROG Boost up to 1382MHz  at 60W (80W with Dynamic Boost); 6GB GDDR6', 'Operating System: Windows 10 Pro - ASUS recommends Windows 10 Pro for  business; (Free upgrade to Windows 11, when available)', 'Screen: 14-inch IPS display; Full-HD (1920 x 1080 pixels) resolution; 16:9  aspect ratio; anti-glare display; DCI-P3: 100%, Refresh Rate: 144Hz, Pantone  Validated: Yes', 'Type: Gaming Laptop', 'RAM: 16GB DDR4; Max Capacity: 48GB', 'Storage:\xa0 1TB M.2 NVMe PCIe 3.0  SSD', 'Wireless: Wi-Fi 6 (802.11ax) + Bluetooth 5.1 (Dual-band) 2*2; (*BT version  may change with OS upgrades.)', 'I/O Ports: 1x 3.5mm Combo Audio Jack; 1x HDMI 2.0b; 1x USB 3.2 Gen 2  Type-C; 2x USB 3.2 Gen 1 Type-A; 1x USB 3.2 Gen 2 Type-C support DisplayPort™  / power delivery / G-SYNC', 'Keyboard and Touchpad: Backlit Chiclet Keyboard', 'Camera:\xa0 FHD 1080P@60FPS external  camera', 'Audio: Smart Amp Technology; Audio by Dolby Atmos; AI mic noise-canceling;  Built-in array microphone; 2x 0.7W tweeter; 2x 2.5W speaker with Smart Amp  Technology', 'Battery: 76WHrs, 4S1P, 4-cell Li-ion', 'Power Supply: ø6.0, 180W AC Adapter, Output: 20V DC, 9A, 180W, Input:  100~240V AC, 50/60Hz universal', 'TYPE-C, 100W AC Adapter, Output: 20V DC, 5A, 100W, Input: 100~240V AC  50/60Hz universal', 'Weight: 1.70 Kg (3.75 lbs)', 'Dimensions (W x D x H): 32.4 x 22.2 x 1.99 ~ 1.99 cm (12.76"" x  8.74"" x 0.78"" ~ 0.78"")', 'Security: BIOS Administrator Password and User Password Protection;  Kensington Lock; Fingerprint: YES']",247000.00
"Asus ZenBook 14 UX425EA I7 11th Gen / 16GB RAM / 512GB SSD / Magic NumPad / 13.3"" FHD Display",ASUS,0,"['CPU:  Intel Core i7-1165G7 Processor 2.8 GHz (12M Cache,  up to 4.7 GHz, 4 cores)', 'Graphics: Intel Iris Plus Graphics', 'Memory: 16GB LPDDR4X on board, Memory', 'Display: 14” Full HD (1920 x 1080 pixels), 16:9 aspect, anti-glare screen,  300nits brightness display; Four-sided frameless NanoEdge design with 90%  screen-to-body ratio; 2.5mm-thin side bezel and 10.9mm bottom bezel1', 'IPS-level wide-view technology', 'Connections: 1x USB 3.2 Gen 1 Type-A; 2x Thunderbolt™ 4 supports display /  power delivery; 1x HDMI 2.0b; Micro SD card reader', 'Networking: Intel WiFi 6 with Gig+ performance (802.11ax)', 'Bluetooth: Bluetooth 5.0', 'Storage: 512GB PCIe Gen3 SSD', 'Height: 1.39cm (0.54 inches)', 'Width: 31.9cm (12.5 inches)', 'Depth: 20.8cm (8.18 inches)', 'Battery: 67 Wh Polymer Battery 22 Hours battery life', 'camera webcam: 3D IR HD Camera', 'Weight: 1.13Kg', 'Keyboard: Edge-to-edge design, full-size backlit, with 1.4mm key  travel', 'Touchpad / NumberPad2: Glass-covered; intelligent palm-rejection; Precision  Touchpad (PTP) technology supports up to four-finger smart gestures; Please  note that all versions of NumberPad only work with the Microsoft Windows  operating system', 'Audio: ASUS SonicMaster stereo audio system with surround-sound; smart  amplifier for maximum audio performance; Array microphone with Cortana and  Alexa voice-recognition support; Certified by Harman Kardon', 'Included in the Box: Asus ZenBook 13 (UX325); Power adaptor with power cord  (65W); Protective sleeve (optional); USB-C to audio jack dongle; USB-A to LAN  dongle (optional)']",154000.00
"Asus TUF F15 2021 FX506HE I5 11Th Gen / RTX 3050TI / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display",ASUS,0,"['Brand:  Asus', 'CPU: 11th Gen Intel Core i5-11400H Processor 2.7  GHz, 6 cores (12M Cache, up to 4.5GHz)', 'Gaming Series: FA series', 'Graphics: NVIDIA GeForce RTX 3050Ti Laptop GPU,4GB GDDR6', 'Memory: 16GB DDR4 3200 MHz SDRAM (8GB On-Board); Max 32GB', 'Display: 15.6-inch IPS display; Full-HD (1920 x 1080 pixels) resolution;  144Hz refresh rate with Adaptive Sync; 16:9 aspect ratio; sRGB: 62.5%, Adobe:  47.34%, Pantone Validated: N/A', 'Type: Gaming Laptop', 'Connections: 1x 3.5mm Combo Audio Jack; 1x HDMI 2.0b; 3x USB 3.2 Gen 1  Type-A; 1x RJ45 LAN port; 1x Type C USB 4 support DisplayPort / power  delivery / Thunderbolt™ 4', 'Networking: Wi-Fi 6(802.11ax) + Bluetooth 5.1 (Dual band) 2*2; (*BT version  may change with OS upgrades.)', 'Storage: 512GB SSD', 'Size: Height x width x depth 36.0 x 25.2 x 1.99 ~ 1.99 cm (14.17"" x  9.92"" x 0.78"" ~ 0.78"")', 'Battery: 76WHrs, 4S1P, 4-cell Li-ion', 'Camera Webcam: N/A', 'Weight: 2.0 KG', 'Audio: DTS software: Built-in array microphone: 2x 2W speaker']",162000.00
"Asus TUF F15 Gaming Laptop I5 10Th Gen / GTX 1650/ 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display",ASUS,0,"['CPU:  10th Gen Intel Core i5-10300H Processor', 'Gaming Series: FA series', 'Graphics: NVIDIA GeForce GTX 1650, with 4GB GDDR6 VRAM', 'Memory: 8GB DDR4 2933MHz SDRAM,', 'Display: 15.6"" (16:9) LED-backlit FHD (1920x1080) 144Hz Anti-Glare  IPS-level Panel with Adaptive Sync', 'Connections: 1 x COMBO audio jack; 2 x Type-A USB 3.2 (Gen 1); 1 x Type-C  USB 3.2 (Gen 2) with display supportDP1.4; 1 x Type-A USB2.0; 1 x RJ45 LAN  Jack for LAN insert; 1 x HDMI, HDMI support 2.0b; 1 x AC adapter plug', 'Networking: Wi-Fi: Integrated Wi-Fi 5 (802.11 ac (2x2)), Bluetooth:  Bluetooth® 5.0 The Version of BT may change as OS upgrades', 'Storage: 512GB SSD', 'Size: Height x width x depth 359.8 x 256 x 22.8 ~24.7 mm (WxDxH)', 'Battery: 48 Wh lithium-polymer battery Battery', 'Camera Webcam: 720p', 'Weight: 2.3 KG', 'Audio: DTS: X® Ultra']",125000.00
Lenovo Ideapad 3 (2021) 15.6 Inch Ryzen 5 5500U 8GB RAM 256GB SSD Fingerprint Sensor FHD Display Backlight Keyboard,Lenovo,4,"['CPU AMD : Ryzen 5 5500U , 4.0GHz, 3MB L2 Cache, 8MB L3 Cache', 'RAM: 8GB Soldered DDR4 3200 Mhz', 'Operating System: Windows 10', 'Screen: 15.6 inch Display, FHD,1920 x 1080 pixels', 'Stoarge: 256GB SSD M.2 PCIe 3.0', 'Webcam: 720p Webcam', 'Graphics Card: Integrated AMD Radeon Graphics', 'Computer Memory Type: DDR4 RAM', 'Audio: Stereo Speaker, 1.5W x2 with Dolby Audio', 'Bluetooth: 5.0', 'Dimensions: 359.2 x 236.5 x 19.9 mm', 'Ports: 1x power connector 1x card reader', '1x HDMI 1.4b', '1x headphone / microphone combo jack (3.5mm)', '1x USB 2.0', '2x USB 3.2 Gen 1', 'Battery: Integrated 45Wh Battery', 'Fingerprint Sensor: Touch Style', 'Weight: 1.6 KG', 'Brand New Laptop']",76000.00
"Acer Aspire A3 Core i5 11th Gen/8GB RAM/256GB SSD/15.6""FHD/2Gb GFX NVIDIA MX3502GB/Win11",Acer,0,"['11th Generation Intel&reg; Core i5-1135G7 processor', 'NVIDIA&reg; GeForce&reg; MX350 2GB', 'Windows 11 Home 64-bit', '8 GB of onboard DDR4 system memory,', '256GB SSD', 'Supports up to 1 TB SSD, PCIe Gen3 8 Gb/s up to 4 lanes, NVMe', '(15.6&quot;) Full HD 1920 x 1080 pixel display, Acer ComfyView LED-backlit TFT LCD', 'Pure Silver Color', '36Wh Battery', 'Wireless + Bluetooth']",81990.00
MSI MODERN 14 / B11M0-241 / i7-1165G7 / 11th Gen / 8GB RAM / 512GB SSD / 14″ FHD IPS / Windows 10 Home,MSI,0,[],140000.00
"ASUS x415/ Intel i3 11th Gen/ 4GB RAM/ 256GB NVMe SSD/ 14"" FHD",ASUS,0,"['Color: Silver, Slate Gray', 'Operating System: Windows 11', 'Processor: Intel Core i3-1115G4 ', 'Graphics: Intel&reg; UHD Graphics', 'Display: 14.0-inch IPS display; Full-HD (1920 x 1080 pixels) resolution; 16:9 aspect ratio, Anti-glare display, LED Backlit, 250nits brightness, NTSC: 45%', 'Memory: 4GB DDR4 on board', 'Storage: 128GB M.2 NVMe&trade; PCIe&reg; 3.0 SSD', 'I/O Ports: 1x USB 3.2 Gen 1 Type-A1x USB 3.2 Gen 1 Type-C', '2x USB 2.0 Type-A', '1x HDMI 1.4', '1x 3.5mm Combo Audio Jack', '1x DC-in', 'Keyboard &amp; Touchpad: Standard Keyboard, 1.4mm Key-travel, Touchpad', 'Camera: 720p', 'Audio: SonicMasterBuilt-in speaker', 'Built-in microphone', 'Network and Communication: Wi-Fi 5(802.11ac) (Dual band) 1*1 + Bluetooth&reg; 4.1', 'Battery: 37WHrs, 2S1P, 2-cell Li-ion', 'Power Supply: &oslash;4.0, 45W AC Adapter, Output: 19V DC, 2.37A, 45W, Input: 100~240V AC 50/60Hz universal', 'Weight: 1.60 kg', 'Dimensions (W x D x H): 32.54 x 21.60 x 1.99 ~ 1.99 cm (12.81&quot; x 8.50&quot; x 0.78&quot; ~ 0.78&quot;)32.54 x 21.60 x 1.99 cm (12.81&quot; x 8.50&quot; x 0.78&quot;)', 'Built-in Apps: McAfeeMyASUS']",49999.00
